date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,relative_humidity_2m_max,relative_humidity_2m_min,relative_humidity_2m_mean,wind_speed_10m_max,wind_speed_10m_mean,surface_pressure_mean,shortwave_radiation_sum,daylight_duration,sunshine_duration
2006-08-21,28.5,21.7,24.3,0.0,0.0,86,53,71,26.9,20.5,1004.5,18.02,42623.39,39205.79
2006-08-22,27.3,21.4,23.6,0.0,0.0,78,52,66,26.1,23.3,1005.4,14.81,42650.93,37638.09
2006-08-23,27.7,20.9,23.6,0.0,0.0,76,48,63,24.9,20.2,1005.3,20.31,42678.71,37475.0
2006-08-24,28.4,20.8,24.2,0.0,0.0,81,56,70,19.1,16.9,1004.7,19.48,42706.71,39290.39
2006-08-25,26.1,22.2,24.0,0.1,0.1,86,66,77,18.6,14.3,1004.6,9.72,42734.91,18811.39
2006-08-26,28.3,21.9,24.5,0.0,0.0,88,60,77,20.6,15.3,1003.4,15.85,42763.29,37452.17
2006-08-27,29.2,22.3,25.1,0.5,0.5,91,59,80,20.1,15.4,1002.7,17.62,42791.83,39141.26
2006-08-28,25.6,22.7,24.0,5.6,5.6,95,77,85,24.1,19.3,1003.2,8.91,42820.5,13791.84
2006-08-29,28.2,22.0,24.3,0.0,0.0,87,58,76,23.2,19.2,1003.9,17.7,42849.3,37906.26
2006-08-30,27.5,22.1,24.1,3.5,3.5,98,66,82,18.7,15.2,1003.6,14.85,42878.2,32400.0
2006-08-31,27.6,21.7,24.0,10.0,10.0,99,69,89,13.0,10.4,1002.4,15.89,42907.18,34740.68
2006-09-01,26.2,22.3,23.8,15.5,15.5,99,81,93,16.7,13.0,1001.8,11.12,42936.21,28130.87
2006-09-02,27.8,22.7,24.8,7.3,7.3,98,76,90,15.8,10.8,1001.7,14.82,42965.29,31561.48
2006-09-03,27.6,21.9,24.0,22.6,22.6,99,83,93,6.6,4.2,1003.1,12.55,42994.38,22134.74
2006-09-04,27.9,21.3,24.3,4.5,4.5,98,76,90,15.3,8.5,1002.8,16.75,43023.48,33678.74
2006-09-05,28.5,21.5,24.7,0.3,0.3,96,67,84,20.0,15.0,1002.6,19.05,43052.73,37880.67
2006-09-06,29.4,22.4,25.1,0.0,0.0,94,62,82,20.5,17.1,1002.1,20.93,43082.24,40296.46
2006-09-07,28.8,21.9,25.2,0.0,0.0,94,64,82,18.5,14.7,1001.9,20.38,43111.98,40407.6
2006-09-08,28.8,22.7,25.2,0.0,0.0,93,66,80,15.9,13.5,1002.4,20.2,43141.92,40080.43
2006-09-09,28.1,22.0,24.4,0.0,0.0,90,64,79,23.7,18.4,1003.0,22.73,43172.07,40717.56
2006-09-10,27.8,22.0,24.2,0.0,0.0,84,59,74,21.7,19.3,1004.0,20.58,43202.38,38944.86
2006-09-11,26.4,22.1,23.8,0.1,0.1,85,67,78,23.6,19.7,1005.1,15.63,43232.84,35550.95
2006-09-12,26.5,21.8,23.6,0.1,0.1,86,64,75,27.4,24.1,1005.4,17.37,43263.44,39612.89
2006-09-13,27.8,21.2,23.6,0.0,0.0,78,54,69,25.5,23.1,1005.4,21.67,43294.15,40121.07
2006-09-14,27.6,21.1,23.7,0.6,0.6,77,54,68,22.2,19.1,1005.7,17.99,43324.96,40062.84
2006-09-15,27.5,21.4,23.8,14.3,14.3,97,65,81,24.6,17.6,1005.5,14.77,43355.84,35943.13
2006-09-16,27.2,22.0,24.2,22.4,22.4,98,76,90,19.6,16.6,1003.8,16.98,43386.77,35925.79
2006-09-17,27.9,22.5,24.6,0.1,0.1,96,70,86,25.8,19.2,1003.3,17.11,43417.75,32553.98
2006-09-18,28.0,22.9,24.7,0.2,0.2,93,69,82,31.5,25.6,1002.8,20.46,43448.74,41004.46
2006-09-19,29.1,22.6,24.9,0.3,0.3,90,64,80,25.5,22.4,1002.7,20.6,43479.72,41036.15
2006-09-20,27.9,22.6,24.6,2.7,2.7,93,67,82,23.9,19.4,1002.5,19.83,43510.69,40730.79
2006-09-21,27.4,22.3,24.3,0.0,0.0,91,65,81,22.2,18.4,1002.7,16.23,43541.61,35360.63
2006-09-22,28.3,22.8,24.9,0.2,0.2,91,66,81,19.5,17.3,1002.6,18.3,43572.48,40266.04
2006-09-23,28.7,22.8,25.3,0.0,0.0,95,68,83,18.0,15.8,1001.6,19.31,43603.27,40068.5
2006-09-24,28.5,22.7,25.2,1.2,1.2,96,69,83,19.2,13.8,1001.9,18.78,43633.96,41192.49
2006-09-25,28.6,22.5,24.8,2.5,2.5,94,56,76,21.1,18.0,1002.2,18.93,43664.7,34368.76
2006-09-26,27.5,21.7,24.2,0.0,0.0,91,62,77,17.3,12.2,1002.5,18.59,43695.62,33475.4
2006-09-27,28.3,21.9,24.6,0.0,0.0,88,56,74,17.7,11.7,1002.5,21.77,43726.68,40891.84
2006-09-28,27.2,22.2,24.3,2.2,2.2,91,67,82,18.1,10.4,1002.1,13.18,43757.87,26279.03
2006-09-29,28.5,22.7,24.8,0.0,0.0,91,59,77,27.6,20.3,1001.9,19.75,43789.16,41345.93
2006-09-30,28.1,21.3,24.2,0.0,0.0,86,56,74,23.2,18.3,1002.8,21.86,43820.55,41000.75
2006-10-01,27.1,21.0,23.7,0.0,0.0,88,54,71,22.1,17.1,1002.9,21.64,43851.98,41407.41
2006-10-02,28.3,19.6,23.8,0.0,0.0,88,47,69,17.9,13.5,1003.0,23.35,43883.47,41438.09
2006-10-03,28.1,21.0,24.2,0.1,0.1,85,53,72,19.1,14.5,1003.3,20.1,43914.98,37484.81
2006-10-04,28.9,21.3,24.8,0.0,0.0,92,58,77,21.7,15.9,1003.6,20.39,43946.48,40154.61
2006-10-05,28.4,22.7,24.6,0.3,0.3,91,65,80,26.3,20.8,1003.7,16.53,43977.97,39754.62
2006-10-06,29.1,22.3,24.7,0.0,0.0,83,56,71,24.8,20.4,1003.7,20.73,44009.41,41345.64
2006-10-07,29.0,21.9,24.6,0.0,0.0,77,52,67,24.0,19.4,1003.5,21.27,44040.79,39897.71
2006-10-08,28.8,21.8,24.6,0.0,0.0,72,50,62,20.9,18.0,1004.1,20.37,44072.09,40848.44
2006-10-09,30.2,21.9,25.4,0.0,0.0,80,45,63,19.5,16.1,1004.8,24.15,44103.27,41649.79
2006-10-10,30.3,21.9,25.3,0.0,0.0,82,47,67,26.8,20.0,1005.4,24.15,44134.32,41679.36
2006-10-11,30.3,21.8,25.3,0.0,0.0,83,52,71,28.4,22.2,1005.9,23.35,44165.22,41645.16
2006-10-12,30.1,22.5,25.3,0.0,0.0,83,54,72,23.6,19.3,1007.1,20.91,44195.94,41580.43
2006-10-13,30.3,22.5,25.7,0.0,0.0,85,51,70,20.6,15.9,1006.5,24.58,44226.46,41766.62
2006-10-14,30.5,20.1,25.1,0.0,0.0,93,45,70,20.7,14.7,1005.9,27.18,44256.76,41795.14
2006-10-15,30.9,20.2,25.3,0.0,0.0,88,39,66,20.3,15.6,1005.0,27.39,44287.01,41823.27
2006-10-16,29.9,21.8,25.5,0.0,0.0,87,49,70,16.6,14.4,1005.0,20.6,44317.33,41793.94
2006-10-17,30.5,23.0,25.9,0.2,0.2,90,55,75,19.2,15.0,1005.3,21.29,44347.7,41687.25
2006-10-18,30.6,22.4,26.3,0.0,0.0,96,55,76,19.5,14.4,1004.5,21.99,44378.09,41907.46
2006-10-19,31.6,23.2,26.6,0.0,0.0,89,53,74,27.2,20.7,1003.1,23.09,44408.48,34483.09
2006-10-20,31.7,23.5,26.6,0.0,0.0,90,50,74,23.3,17.8,1003.0,24.3,44438.84,41963.2
2006-10-21,30.5,23.1,26.0,0.0,0.0,89,52,73,26.0,18.9,1002.7,24.04,44469.14,39237.17
2006-10-22,31.1,22.6,26.0,0.0,0.0,88,47,70,21.7,17.0,1002.5,25.43,44499.37,42018.41
2006-10-23,31.4,22.1,26.0,0.0,0.0,90,43,67,24.3,18.2,1002.6,27.65,44529.49,42045.76
2006-10-24,30.2,21.7,25.3,0.0,0.0,86,45,68,21.5,17.4,1003.6,24.58,44559.48,42072.91
2006-10-25,31.1,22.0,26.0,0.0,0.0,81,38,61,21.9,17.0,1003.6,26.9,44589.3,42099.84
2006-10-26,31.4,22.1,26.1,0.0,0.0,83,39,62,25.0,20.0,1002.5,26.1,44618.94,42126.53
2006-10-27,32.3,22.8,26.8,0.0,0.0,87,44,67,20.7,16.1,1002.1,24.67,44648.36,42152.95
2006-10-28,31.9,22.8,27.0,0.1,0.1,92,48,70,14.1,11.0,1001.7,24.59,44677.54,41558.67
2006-10-29,31.4,23.1,26.6,0.4,0.4,93,47,73,17.7,11.4,1002.0,24.11,44706.44,42204.91
2006-10-30,32.5,22.4,26.5,0.0,0.0,92,37,67,21.7,14.9,1002.2,28.18,44735.04,42230.39
2006-10-31,32.0,22.1,26.6,0.0,0.0,92,45,70,19.7,14.5,1001.9,25.89,44763.3,42255.52
2006-11-01,31.5,21.9,26.5,0.0,0.0,94,48,73,18.1,12.9,1001.3,21.58,44791.2,42280.26
2006-11-02,31.7,23.6,26.8,0.0,0.0,89,49,72,20.8,14.5,1001.3,23.92,44818.7,42304.6
2006-11-03,32.3,23.1,26.7,0.7,0.7,90,45,69,20.9,13.7,1001.2,23.49,44845.78,42328.51
2006-11-04,28.4,23.2,25.6,0.8,0.8,89,64,77,15.3,11.0,1002.0,17.18,44872.61,38826.09
2006-11-05,27.3,23.1,24.4,11.2,11.2,96,72,87,8.4,5.3,1001.9,8.55,44899.34,9293.58
2006-11-06,29.0,21.7,24.7,8.1,8.1,98,66,85,15.2,6.9,1001.5,19.05,44925.93,35908.25
2006-11-07,25.0,22.7,23.5,25.3,25.3,98,89,96,6.9,4.6,1001.5,4.81,44952.34,0.0
2006-11-08,26.1,22.4,24.2,4.5,4.5,98,80,90,11.1,8.6,1001.7,8.98,44978.56,8595.57
2006-11-09,30.0,22.6,25.9,1.1,1.1,96,64,83,13.8,8.0,1002.4,21.27,45004.55,37521.02
2006-11-10,30.4,23.3,26.3,4.2,4.2,98,65,84,16.0,8.5,1001.0,24.1,45030.29,40616.45
2006-11-11,30.2,21.8,26.2,0.2,0.2,97,64,81,10.0,6.4,1001.1,23.48,45055.75,41618.43
2006-11-12,30.3,23.1,26.7,0.0,0.0,92,61,78,17.0,13.1,1002.1,22.93,45080.88,38597.21
2006-11-13,30.1,23.5,26.5,0.5,0.5,93,62,80,17.1,13.4,1002.7,22.55,45105.68,42553.54
2006-11-14,31.1,23.5,27.0,0.0,0.0,96,59,79,12.6,9.7,1002.1,22.75,45130.08,42574.33
2006-11-15,31.2,24.4,27.3,0.0,0.0,94,62,80,9.9,5.5,1000.7,23.01,45154.08,41351.34
2006-11-16,31.4,24.0,27.3,2.9,2.9,95,59,78,12.6,5.1,1000.8,23.73,45177.63,41063.27
2006-11-17,31.2,22.3,26.3,1.4,1.4,94,55,79,15.6,9.1,1002.1,22.59,45200.7,41208.59
2006-11-18,30.6,23.1,26.4,0.4,0.4,93,62,79,23.3,17.3,1002.5,22.85,45223.26,42653.27
2006-11-19,30.0,24.0,26.1,0.8,0.8,86,62,78,28.5,23.5,1002.2,20.66,45245.28,37170.43
2006-11-20,30.1,23.9,26.1,0.2,0.2,87,62,78,27.7,22.7,1000.3,20.4,45266.71,42689.83
2006-11-21,31.0,23.5,26.4,0.0,0.0,89,59,77,24.9,19.0,999.5,22.81,45287.53,40165.14
2006-11-22,30.0,23.9,26.5,0.1,0.1,89,62,77,18.9,16.2,1000.1,20.13,45307.7,35410.26
2006-11-23,30.0,23.9,26.4,0.0,0.0,89,60,76,20.9,17.9,1000.6,20.92,45327.19,36397.1
2006-11-24,29.9,24.0,26.1,0.0,0.0,83,56,73,18.5,15.3,1001.1,21.32,45346.14,42493.94
2006-11-25,31.4,21.4,26.2,0.0,0.0,93,44,71,14.8,10.6,1000.0,25.04,45364.68,41170.28
2006-11-26,31.1,21.7,26.4,0.0,0.0,95,47,71,18.1,11.7,999.8,24.1,45382.78,42787.37
2006-11-27,31.3,23.2,26.9,0.0,0.0,90,52,73,16.3,13.6,999.1,22.63,45400.42,38004.94
2006-11-28,32.0,24.4,27.4,0.0,0.0,90,51,73,18.2,14.3,1000.8,21.34,45417.57,35869.81
2006-11-29,31.6,24.1,27.3,0.0,0.0,91,55,74,19.0,14.0,1000.9,20.53,45434.22,35302.56
2006-11-30,31.7,23.2,27.3,0.0,0.0,96,50,74,14.1,8.8,1000.6,24.78,45450.33,42843.68
2006-12-01,33.3,23.6,27.6,0.1,0.1,92,45,71,14.0,7.4,1000.4,26.65,45465.88,42856.54
2006-12-02,32.3,22.6,27.3,0.0,0.0,92,46,71,14.8,8.5,1000.5,26.23,45480.85,42868.89
2006-12-03,33.3,23.5,27.4,0.0,0.0,89,37,68,14.5,7.2,1000.7,27.96,45495.22,42880.7
2006-12-04,33.7,21.1,27.4,0.0,0.0,95,32,65,13.4,7.8,1000.7,29.0,45508.96,42891.96
2006-12-05,33.6,20.7,27.2,0.0,0.0,94,38,66,14.7,8.1,1000.8,27.35,45522.04,42902.64
2006-12-06,32.9,21.9,27.3,0.1,0.1,93,46,68,13.8,9.5,1000.7,27.19,45534.45,42912.74
2006-12-07,32.8,22.2,27.6,0.0,0.0,93,41,66,18.0,11.1,1000.5,26.83,45546.15,42910.98
2006-12-08,32.3,23.7,27.9,0.0,0.0,89,49,69,18.7,13.7,1000.3,22.46,45557.13,42889.69
2006-12-09,29.7,24.4,27.0,5.2,5.2,94,65,79,14.3,10.9,1001.1,11.73,45567.36,18014.53
2006-12-10,31.3,23.5,27.4,6.1,6.1,94,62,80,12.2,7.4,1001.5,22.77,45576.82,40788.8
2006-12-11,31.7,24.6,27.8,0.4,0.4,92,59,77,12.3,6.2,1001.6,23.72,45585.47,38624.55
2006-12-12,30.9,24.3,27.0,5.9,5.9,93,65,81,6.5,4.0,1002.0,17.35,45593.3,32012.7
2006-12-13,32.2,22.8,27.8,0.0,0.0,97,54,75,15.0,8.6,1001.5,23.84,45600.3,42776.54
2006-12-14,32.5,24.9,28.1,0.9,0.9,93,57,77,18.1,11.6,1000.5,21.49,45606.5,36556.7
2006-12-15,31.0,24.7,27.4,2.6,2.6,94,65,80,16.1,8.6,1001.3,18.34,45611.97,34852.32
2006-12-16,30.2,23.5,26.5,2.2,2.2,96,62,80,14.0,8.5,1001.7,17.96,45616.7,36186.45
2006-12-17,30.5,22.7,26.3,3.1,3.1,96,59,80,16.4,12.1,1000.6,22.44,45620.69,41121.93
2006-12-18,30.1,23.4,26.6,2.8,2.8,97,61,79,17.5,13.9,1001.4,20.89,45623.95,40352.31
2006-12-19,31.8,23.2,27.1,0.0,0.0,90,48,69,22.5,16.8,1000.9,26.29,45626.45,42617.26
2006-12-20,32.1,22.1,27.0,0.0,0.0,91,45,69,20.7,15.3,1000.7,27.26,45628.22,42587.75
2006-12-21,31.1,24.1,27.3,0.0,0.0,89,53,72,21.0,17.0,999.5,23.14,45629.25,42557.65
2006-12-22,32.3,24.1,27.6,0.7,0.7,90,55,74,20.2,15.7,999.3,22.89,45629.54,42527.05
2006-12-23,32.6,24.5,28.0,0.3,0.3,89,54,75,22.1,15.4,999.0,21.91,45629.08,42496.05
2006-12-24,33.1,24.7,28.6,0.8,0.8,93,56,75,14.0,10.7,998.3,22.49,45627.88,42464.73
2006-12-25,32.7,24.4,28.8,0.3,0.3,95,59,76,11.0,6.4,998.6,21.56,45625.94,42433.2
2006-12-26,32.9,24.6,28.5,2.0,2.0,96,57,78,10.7,4.5,998.0,22.71,45623.26,42401.55
2006-12-27,33.3,25.1,28.4,2.2,2.2,94,55,79,12.1,7.2,998.5,22.82,45619.84,41525.99
2006-12-28,32.3,24.8,28.5,0.8,0.8,93,59,76,15.9,9.5,997.7,23.85,45615.69,42359.46
2006-12-29,32.9,25.0,28.6,2.1,2.1,93,56,75,13.9,11.3,997.9,22.91,45610.8,42148.5
2006-12-30,31.4,25.4,27.9,0.9,0.9,92,65,78,15.5,10.7,998.4,17.59,45605.18,39680.69
2006-12-31,32.6,24.8,28.1,1.9,1.9,95,55,78,13.8,9.7,997.7,21.58,45598.82,41868.67
2007-01-01,31.4,24.4,27.0,10.1,10.1,95,64,84,13.2,10.0,998.4,17.36,45591.75,30593.82
2007-01-02,30.5,24.3,26.5,15.1,15.1,98,69,87,11.5,7.8,998.7,14.47,45583.94,25184.09
2007-01-03,30.3,24.2,26.7,6.4,6.4,98,70,87,10.1,5.1,998.2,17.16,45575.33,32518.42
2007-01-04,28.6,24.3,25.9,10.3,10.3,99,77,91,7.8,5.5,998.9,10.86,45565.89,14321.39
2007-01-05,30.5,23.9,26.0,14.1,14.1,98,71,89,8.6,3.4,999.6,17.13,45555.64,27572.17
2007-01-06,25.3,23.5,24.4,75.1,75.1,99,94,98,12.2,4.5,1000.4,3.0,45544.6,0.0
2007-01-07,29.6,22.7,26.0,1.4,1.4,98,62,81,18.7,9.4,1000.0,21.94,45532.8,40884.89
2007-01-08,29.3,23.4,26.6,0.2,0.2,93,67,80,7.2,4.1,999.7,16.84,45520.26,28459.37
2007-01-09,30.0,24.1,26.7,3.1,3.1,98,67,82,13.7,6.5,1000.7,18.6,45507.0,36193.01
2007-01-10,31.2,22.7,27.2,1.2,1.2,98,58,77,10.2,4.5,1000.2,24.0,45493.07,41940.62
2007-01-11,30.5,24.7,27.3,0.3,0.3,92,56,76,7.9,5.2,1000.5,17.54,45478.47,38816.04
2007-01-12,30.0,24.4,27.0,1.0,1.0,92,62,78,12.0,5.9,999.8,21.6,45463.23,41074.37
2007-01-13,30.2,22.4,26.4,0.2,0.2,96,63,80,12.6,5.7,999.2,24.12,45447.39,42134.87
2007-01-14,29.7,22.4,25.6,5.5,5.5,97,72,85,14.1,6.7,999.7,21.42,45430.96,41867.93
2007-01-15,29.6,22.0,25.3,10.0,10.0,99,71,87,11.4,6.3,1000.3,20.55,45413.96,41789.4
2007-01-16,29.4,22.6,25.1,20.6,20.6,98,71,89,10.3,6.1,1001.5,18.36,45396.43,38652.58
2007-01-17,28.4,23.0,25.3,7.5,7.5,98,72,88,13.2,6.7,1002.3,15.7,45378.39,35506.11
2007-01-18,27.8,22.2,25.1,8.9,8.9,98,81,90,12.4,6.8,1002.3,15.56,45359.85,34823.06
2007-01-19,30.4,22.0,26.0,6.8,6.8,98,69,86,11.2,4.8,1001.2,23.87,45340.86,41880.12
2007-01-20,30.9,22.9,26.6,3.1,3.1,97,63,83,11.5,6.0,1001.1,24.81,45321.42,39782.13
2007-01-21,31.3,23.1,27.4,0.3,0.3,97,60,79,7.2,3.6,999.8,24.7,45301.56,41511.68
2007-01-22,29.9,23.1,27.0,1.4,1.4,96,70,84,17.1,7.9,1000.2,21.53,45281.32,41717.17
2007-01-23,30.7,24.2,27.6,1.7,1.7,96,67,82,13.0,5.8,1000.6,23.69,45260.51,41121.27
2007-01-24,31.2,24.1,27.8,0.2,0.2,94,61,78,8.4,3.9,1000.0,24.48,45239.03,41667.57
2007-01-25,30.3,23.7,26.8,11.8,11.8,94,69,83,10.1,5.0,1000.2,21.76,45216.93,41528.33
2007-01-26,28.8,23.4,25.7,17.1,17.1,98,74,89,14.7,8.9,1000.2,15.35,45194.23,28251.56
2007-01-27,29.5,23.5,25.5,6.2,6.2,98,67,88,14.8,10.6,999.7,14.94,45170.98,22806.26
2007-01-28,30.2,23.8,26.7,1.9,1.9,95,61,80,22.9,13.6,999.4,19.75,45147.19,36260.88
2007-01-29,29.6,24.7,26.5,1.3,1.3,91,66,81,20.4,13.3,999.4,14.22,45122.92,23664.96
2007-01-30,31.5,23.2,27.4,0.0,0.0,88,56,75,22.7,12.4,998.9,25.19,45098.2,41055.81
2007-01-31,29.7,25.1,27.3,1.8,1.8,87,66,77,18.9,11.5,998.6,15.47,45073.04,30095.92
2007-02-01,32.2,23.9,27.6,0.8,0.8,94,56,78,9.4,4.8,998.2,20.9,45047.5,29287.21
2007-02-02,32.0,24.2,27.8,0.0,0.0,94,54,77,14.6,7.7,998.4,19.84,45021.6,29898.77
2007-02-03,31.5,24.1,27.6,0.0,0.0,91,54,73,17.0,9.2,999.0,22.5,44995.38,38526.62
2007-02-04,31.3,24.3,27.7,0.9,0.9,92,54,73,17.4,9.6,999.1,20.86,44968.86,39066.09
2007-02-05,32.2,23.6,27.9,1.2,1.2,89,47,70,22.1,12.3,998.3,24.14,44942.08,40292.72
2007-02-06,32.3,24.1,28.1,1.6,1.6,91,50,69,27.3,15.5,997.7,26.05,44915.06,41236.43
2007-02-07,32.9,26.0,29.4,0.0,0.0,72,46,57,31.8,22.2,996.8,25.49,44887.84,39762.7
2007-02-08,31.1,25.6,28.1,1.3,1.3,72,52,64,36.3,26.2,998.4,18.59,44860.45,37506.94
2007-02-09,27.9,23.6,25.6,8.9,8.9,87,70,80,33.0,23.9,1000.4,16.99,44832.91,34274.0
2007-02-10,28.7,24.1,25.8,1.2,1.2,88,65,76,24.5,16.3,1001.4,17.18,44805.26,29868.37
2007-02-11,30.6,22.2,26.2,0.4,0.4,90,57,77,16.1,10.1,1001.0,23.06,44777.51,37340.87
2007-02-12,30.5,22.6,26.4,0.0,0.0,94,58,78,19.3,10.8,1001.2,24.63,44749.48,37937.11
2007-02-13,30.1,24.0,26.7,0.9,0.9,92,65,80,16.5,9.5,1002.0,21.68,44721.05,37808.38
2007-02-14,29.7,24.0,26.3,3.5,3.5,94,65,83,6.4,3.9,1002.1,13.3,44692.23,17233.98
2007-02-15,30.4,22.9,26.7,1.9,1.9,97,63,81,9.3,5.8,1001.6,19.98,44663.06,39797.27
2007-02-16,30.0,23.6,26.5,8.9,8.9,96,69,84,8.9,5.3,1001.7,17.54,44633.58,26690.16
2007-02-17,30.3,23.1,26.1,7.1,7.1,97,71,86,12.2,6.1,1000.6,19.88,44603.81,30586.2
2007-02-18,28.6,23.5,25.7,5.6,5.6,97,77,88,8.3,5.3,1000.0,17.86,44573.79,34236.47
2007-02-19,28.9,23.3,25.5,11.4,11.4,99,71,88,12.9,6.2,1000.1,17.91,44543.53,30937.04
2007-02-20,29.2,23.1,25.1,19.4,19.4,99,75,92,13.6,8.6,999.9,16.36,44513.07,27637.56
2007-02-21,29.8,23.2,25.8,7.8,7.8,99,67,86,9.2,5.4,1000.3,20.16,44482.45,37092.39
2007-02-22,28.7,22.5,25.5,9.2,9.2,98,83,91,9.7,4.8,999.3,17.46,44451.69,31717.36
2007-02-23,28.8,22.9,25.4,8.3,8.3,98,77,89,9.2,6.3,998.6,17.96,44420.81,35103.62
2007-02-24,28.9,23.1,25.2,8.8,8.8,98,75,90,9.4,6.9,998.4,16.53,44389.84,28218.84
2007-02-25,28.8,22.8,25.1,9.8,9.8,98,74,88,17.6,11.7,997.2,18.66,44358.81,30277.3
2007-02-26,28.6,22.8,24.9,12.6,12.6,98,72,89,16.8,12.0,996.9,18.49,44327.75,32745.83
2007-02-27,25.4,22.2,23.8,23.2,23.2,98,80,93,24.2,17.6,996.9,8.6,44296.68,10927.28
2007-02-28,27.5,21.8,24.3,28.1,28.1,94,66,83,23.2,19.3,997.9,8.14,44265.63,991.2
2007-03-01,30.8,23.4,26.7,0.0,0.0,80,49,64,20.0,15.3,997.7,17.97,44234.62,27623.03
2007-03-02,30.2,22.6,26.4,0.0,0.0,82,57,72,8.9,5.2,997.6,15.83,44203.68,30876.21
2007-03-03,29.3,22.6,26.2,0.0,0.0,92,59,76,9.0,6.5,998.8,14.57,44172.83,36808.5
2007-03-04,28.5,23.2,25.2,1.6,1.6,92,66,79,20.2,13.3,999.1,16.36,44141.89,34206.95
2007-03-05,27.5,23.0,25.1,5.6,5.6,93,71,81,25.7,17.1,999.0,16.5,44110.74,38937.54
2007-03-06,28.1,23.1,25.2,9.1,9.1,90,70,83,24.6,14.1,997.8,18.99,44079.4,33804.17
2007-03-07,28.8,23.1,25.8,3.3,3.3,92,72,82,18.4,10.5,997.7,18.22,44047.89,36039.72
2007-03-08,29.4,22.6,25.7,0.2,0.2,96,68,82,18.2,8.9,1000.3,20.35,44016.23,38160.99
2007-03-09,31.0,22.5,26.4,4.1,4.1,95,60,81,8.9,4.9,1000.2,23.22,43984.46,40822.13
2007-03-10,30.2,23.1,26.8,2.0,2.0,97,70,84,10.5,5.9,999.3,23.39,43952.6,40919.3
2007-03-11,29.3,22.6,26.0,8.8,8.8,98,74,89,14.0,6.7,1000.0,20.42,43920.66,37599.15
2007-03-12,28.7,23.4,25.0,27.7,27.7,99,76,93,10.4,7.2,1001.9,15.97,43888.68,28765.29
2007-03-13,27.7,23.0,24.9,9.8,9.8,99,76,88,14.7,10.9,1001.9,13.75,43856.67,19376.55
2007-03-14,27.4,22.6,24.9,6.2,6.2,95,78,88,11.5,6.1,1001.1,9.93,43824.65,839.6
2007-03-15,28.9,21.8,25.3,6.9,6.9,97,79,89,6.8,4.8,1000.2,18.8,43792.65,36570.85
2007-03-16,28.0,23.0,24.7,16.5,16.5,98,76,91,8.7,6.1,1000.1,14.57,43760.7,26154.96
2007-03-17,28.7,22.6,24.9,14.8,14.8,99,74,90,9.0,4.0,999.1,15.37,43728.8,31621.57
2007-03-18,28.8,22.8,25.5,5.0,5.0,98,74,89,7.6,3.9,998.5,15.24,43696.98,29168.1
2007-03-19,29.0,22.9,25.8,5.4,5.4,98,72,88,9.3,4.5,999.4,18.02,43665.27,33591.52
2007-03-20,29.6,23.3,26.1,3.1,3.1,98,72,88,9.1,4.8,999.5,17.87,43633.7,35369.68
2007-03-21,25.9,23.0,24.8,45.9,45.9,99,91,95,9.3,5.3,1000.6,8.09,43602.27,3456.01
2007-03-22,28.0,23.1,24.6,8.7,8.7,99,78,92,9.7,6.8,1002.4,13.31,43571.01,26488.54
2007-03-23,27.8,22.8,24.6,14.5,14.5,98,77,91,13.7,7.9,1001.9,14.46,43539.95,32684.52
2007-03-24,28.8,22.3,24.7,10.2,10.2,98,78,91,10.7,7.5,1000.1,16.55,43508.91,25457.02
2007-03-25,24.9,22.6,23.4,36.4,36.4,98,91,96,13.2,7.9,1000.8,5.57,43477.79,7707.6
2007-03-26,28.8,20.9,24.9,3.6,3.6,98,74,88,10.8,5.3,1000.9,22.1,43446.6,39740.38
2007-03-27,29.4,20.9,25.1,0.8,0.8,98,64,83,10.2,5.5,1001.2,24.69,43415.37,40325.07
2007-03-28,28.2,22.2,24.6,1.7,1.7,96,71,87,11.2,5.2,1001.4,19.57,43384.11,39700.2
2007-03-29,28.4,21.2,24.4,1.8,1.8,98,71,86,10.6,4.6,1001.7,22.4,43352.85,40060.12
2007-03-30,28.4,20.2,24.1,1.0,1.0,98,59,80,10.6,6.6,1002.2,24.97,43321.6,40873.75
2007-03-31,28.0,20.8,24.1,0.1,0.1,93,61,78,14.5,8.9,1001.8,23.25,43290.39,40841.31
2007-04-01,29.5,19.1,24.5,0.0,0.0,97,53,76,10.5,6.3,1000.3,25.9,43259.23,40353.05
2007-04-02,29.6,21.2,25.6,0.0,0.0,95,61,79,9.9,7.3,999.4,23.05,43228.15,40220.17
2007-04-03,30.2,21.9,26.3,0.1,0.1,96,63,81,12.1,8.7,999.8,21.65,43197.16,40285.57
2007-04-04,29.6,23.4,26.5,8.3,8.3,97,71,84,13.0,8.8,1001.0,20.24,43166.3,39656.29
2007-04-05,29.7,23.6,26.2,3.6,3.6,96,75,88,16.3,10.9,1001.2,19.41,43135.56,39320.67
2007-04-06,29.6,23.1,26.3,3.6,3.6,96,75,87,14.3,11.9,1000.1,20.01,43104.99,39986.93
2007-04-07,27.5,23.4,24.8,25.7,25.7,98,82,93,11.6,9.0,1001.1,9.89,43074.59,11371.71
2007-04-08,30.2,22.4,26.3,0.4,0.4,97,69,85,21.8,15.9,1000.4,22.24,43044.4,38814.4
2007-04-09,29.4,24.2,26.7,1.4,1.4,92,72,84,17.7,15.2,1001.8,20.24,43014.43,37554.09
